sweep_id,mae/x,mae/y,mae/z,mae/pitch,mae/roll,mae/yaw,drift/final_drift_rate,drift/avg_drift_rate,drift/max_drift,drift/sum_of_drift,drift/hausdorff,ddf/5pt-avg_global_displacement_error,ddf/5pt-max_global_displacement_error,ddf/5pt-avg_local_displacement_error,ddf/5pt-max_local_displacement_error,ddf/5pt-tusrec_final_score,ddf/5pt-relative_global_err_pct,inference_time,total_time
sweep_00059,3.648734291328243,1.6868529415146871,26.838344745083415,5.323989204932371,8.256119943095864,2.0027865325934417,46.769526919705726,39.95414532036849,65.88769771292266,12356.657098693975,65.88769771292266,27.85953712463379,65.9224624633789,0.2808855473995209,12.672208786010742,0.7776119183920083,0.3904305398464203,0.7752432823181152,3.9338576793670654
sweep_00060,3.4280674253487073,7.442893274015919,2.014030176317497,6.043590784185599,6.848940700315568,8.26741576486758,18.567884470778658,12.118292964158021,28.189149418359595,3671.8888523910673,28.017225704925732,16.216217041015625,40.753318786621094,0.2302810251712799,0.8535318374633789,0.6661453075174641,0.23341527581214905,0.7974677085876465,5.111528635025024
sweep_00061,7.670839702317085,5.226649050908308,9.258624209121216,5.959220279756453,10.817846804549863,6.653805697717322,23.56407811689262,13.597005081854967,39.971505428951744,7104.267327379935,39.14365048181003,19.199491500854492,45.67938232421875,0.18710404634475708,0.8332235217094421,0.6775678829780304,0.21541430056095123,0.8902080059051514,4.224905252456665
sweep_00062,14.480680357988286,8.58219543017523,7.021204103984422,3.828037040159911,10.173163881670026,5.358770945851432,22.28435134037826,23.763873180649753,38.47392494683605,7589.033403730249,38.47392494683605,22.37961196899414,44.328792572021484,0.19802045822143555,0.5123336911201477,0.5543191041549136,0.29209187626838684,0.7191164493560791,3.5728209018707275
sweep_00063,13.449595734930353,5.194165968229112,20.449362859615437,14.287121937185875,6.499937614720933,9.673116822974823,26.4888445327072,33.3968970635269,50.398942984232576,14761.77713430028,50.398942984232576,31.192760467529297,62.30708694458008,0.18974384665489197,0.829159140586853,0.6352658541181779,0.3940555453300476,0.9427874088287354,4.475757122039795
sweep_00064,2.951801386571054,3.914477424276135,10.484688754718428,8.002864167945814,3.6342603954075985,5.400312353077106,30.022770348570717,17.600371656357023,43.68534718583678,7371.719750928543,43.68534718583678,17.859821319580078,45.849205017089844,0.24614869058132172,1.155674934387207,0.6987373886608912,0.3138871490955353,1.0111029148101807,4.778968811035156
sweep_00065,2.500963927432103,7.376915556250719,9.3566874353976,7.194676547534342,10.946238710701234,6.153630052422663,16.061830758358177,20.585922421247712,25.977185338879874,7113.702798911612,24.220911605695697,19.312055587768555,31.755319595336914,0.2675181031227112,0.9157002568244934,0.5498511221518582,0.2784079909324646,0.9437956809997559,4.612184047698975
sweep_00066,8.465198000857708,5.514276345345682,25.214298632090994,6.0225851170039535,6.165759868195648,0.8072773251764715,27.700450073691997,29.59853416436738,49.11392900636931,13843.26168993358,48.878858366032766,28.06442642211914,49.7807731628418,0.19035111367702484,0.5147333145141602,0.5332171660655066,0.30011650919914246,0.8873295783996582,4.220997095108032
sweep_00067,1.6444245913909383,9.886086055298982,33.690115361363446,4.740149587025806,6.72316464664057,9.326334110319142,41.23694319792794,28.206009167479035,81.47913786371517,20146.944310903244,81.43527936149007,38.109291076660156,84.32323455810547,0.23824580013751984,1.547722578048706,0.697061955553455,0.32833942770957947,1.0093042850494385,6.47564435005188
sweep_00068,1.0543705661377247,10.858520701482862,22.725809491179394,6.095969525060381,2.699311907344062,2.6512653467451015,32.60983231544877,31.989963930918748,53.73518287810495,8968.287657601764,53.17246490604649,25.906652450561523,54.50111770629883,0.2239905297756195,0.7223572731018066,0.6072877886520143,0.3241761326789856,0.6251869201660156,3.8944272994995117
sweep_00069,4.238902406781481,1.6774218759705595,21.68458237577816,1.904577982063323,1.9892113039030648,5.736103213180312,24.80623376142967,28.706832712965692,46.2194686618878,10515.67052134574,46.2194686618878,23.628061294555664,49.36398696899414,0.17800402641296387,0.6418900489807129,0.6220189460744441,0.3040357828140259,0.9033050537109375,4.603940725326538
sweep_00070,4.436376119164439,16.4587388487193,23.873336161078768,10.052184644307241,2.056360381353446,3.732873024992026,34.4993985925057,31.515604505591973,60.20825945071365,16495.954047423256,59.79931430140795,30.69150733947754,61.42870330810547,0.20580562949180603,0.8974024057388306,0.6355185259551022,0.33143150806427,0.9090883731842041,4.774710178375244
sweep_00071,15.02217829704328,12.35567586394136,47.588163307289875,5.389478803812773,3.871909826695776,14.382752826951693,53.116724849397265,55.09585476634016,100.15349623590457,33721.55626300628,99.51079116453549,55.596214294433594,105.57181549072266,0.28827911615371704,0.9789708256721497,0.5894542663928526,0.5589010119438171,1.0914008617401123,5.534910678863525
sweep_00072,8.507348598167384,6.6232090054281985,2.8189638471367986,12.011854217833507,5.291571477064952,6.564819512822263,15.113882567740875,15.358996406615239,26.11389364112131,5728.914111168228,26.11389364112131,18.070781707763672,31.694591522216797,0.24684879183769226,1.0312070846557617,0.5952340155824669,0.219668909907341,0.8365147113800049,4.240673780441284
sweep_00073,7.1601072677328474,12.493223205380547,14.615051383351721,2.8551914084428938,15.398941816618239,10.82336035005879,33.44997260567619,18.98437062740053,66.57267038753096,10781.224195429642,61.17987767273025,27.060895919799805,72.21648406982422,0.23095844686031342,0.916103720664978,0.6865857022126571,0.26562249660491943,0.9140560626983643,4.410927772521973
sweep_00074,17.50051906260598,4.475218899400942,2.5681716551360516,9.141638910238484,4.594661978630907,5.1871986923818385,21.826990201964982,23.57385805075633,38.736747931098115,7190.1468320042495,38.558352288878446,21.380708694458008,44.88646697998047,0.2318495362997055,1.37788724899292,0.6777034320881989,0.2611978054046631,0.7404947280883789,3.982931613922119
sweep_00075,13.807440791852235,10.326277174934903,9.018100870688539,12.65770077236503,8.235734387631078,9.68308626574754,25.53461023489845,20.410745867058598,44.42624130882169,9313.93902026026,44.42624130882169,26.27144432067871,53.62910842895508,0.18835660815238953,0.6183940768241882,0.6027686091123104,0.2889561653137207,0.8693645000457764,5.816231966018677
sweep_00076,1.8555621752435245,16.643533690175527,10.220657558785804,13.954778105085337,7.702931033967392,8.25166526731208,32.913028606841095,21.480436595361407,67.29333888345884,11567.8737257244,63.77639436495229,25.96190643310547,70.4367446899414,0.29384616017341614,1.6180673837661743,0.724906066691297,0.323565274477005,0.9317858219146729,5.367708444595337
sweep_00077,6.594730983180797,17.549102532284913,21.59603830702363,8.013359962083259,16.667480013970973,11.139757213428227,33.025856232263095,22.30649816925419,73.20419265528258,17112.38681999135,68.18920130500072,35.0507926940918,79.75082397460938,0.22755447030067444,0.8464087247848511,0.6458245702005192,0.3012620806694031,1.0263500213623047,4.851905345916748
